"document_index","document_title","paragraph_index","question","answer","label","__language__"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Where can schemas be included?","Information classification and organization technologies have existed since libraries began to form.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What is an example of intellectual technologies used to deal with the information cycle?","Information classification and organization technologies have existed since libraries began to form.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Since when have the technologies of classifying and organizing information existed?","Any book on library organization brings these technologies.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What do information technologies include besides machine components?","Any book on library organization brings these technologies.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Where can schemas be included?","Any book on library organization brings these technologies.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What is an example of intellectual technologies used to deal with the information cycle?","Any book on library organization brings these technologies.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"With what were computers inseparable until 1960?","In 1960 computers began to become important for large and medium-sized enterprises, but they were very limited in their applications and incompatible with each other.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What did the transformation of telecommunications into a technological base lead companies to do?","In the 1960s computers began to become important for large and medium-sized enterprises, but they were very limited in their applications and incompatible with each other.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What happened in 1970 that made telecommunications a technological base?","In 1960 computers began to become important for large and medium-sized enterprises, but they were very limited in their applications and incompatible with each other.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What did computers begin to become in 1960?","In 1960 computers began to become important for large and medium-sized enterprises, but they were very limited in their applications and incompatible with each other.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What is CPD?","In the 1960s computers began to become important for large and medium-sized enterprises, but they were very limited in their applications and incompatible with each other.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"Where did information processing take place in companies?","In the 1960s computers began to become important for large and medium-sized enterprises, but they were very limited in their applications and incompatible with each other.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What was the driving force behind the advances in computer science in the 1960's?","In 1960 computers began to become important for large and medium-sized enterprises, but they were very limited in their applications and incompatible with each other.",0,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"Why were applications built from scratch in 1960?","In 1960 computers began to become important for large and medium-sized companies, but they were very limited in their applications and incompatible with each other.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What were computers incompatible with until 1960?","Advances in computing were driven by hardware as improvements in cost, speed of equipment and applications, where the latter was built ""from scratch"", as there were no companies dedicated to package development.",0,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What did the transformation of telecommunications into a technological base lead companies to do?.","Advances in computing were drawn by hardware as improvements in cost, speed of equipment and applications, where the latter was built from scratch, as there were no companies dedicated to package development.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",5,"What happened in 1970 that made telecommunications a technological base?","Advances in computing were driven by hardware as improvements in cost, speed of equipment and applications, where the latter was built from scratch as there were no companies dedicated to package development.",0,"en"
